GrossCon,HourUTC,ElectricBoilerCon,HourDK,LocalPowerProd,NetCon,ExchangeGreatBelt,OffshoreWindPower,CentralProd,ExchangeNordicCountries,ExchangeContinent,OnshoreWindPower,PriceArea,SolarPowerProd
2129.276028,2018-05-10T08:00:00+00:00,7.368929,2018-05-10T10:00:00,233.117006,2091.615457,-35,237.179852433014,28.153346,495.341,531.37,370.114823566986,DK1,269
1891.108562,2018-05-12T14:00:00+00:00,2.298858,2018-05-12T16:00:00,222.745901,1850.699902,-446.5,44.264041984875,110.780237,210.6,1283,197.218382015125,DK1,269
2720.129909,2018-03-20T14:00:00+00:00,0.405639,2018-03-20T15:00:00,548.255398,2658.373569,-591.6,218.693630992709,1315.94679,-998.837,1557.39,401.281090007291,DK1,269
2927.631037,2018-06-12T09:00:00+00:00,23.335571,2018-06-12T11:00:00,340.670353,2845.504341,-591.6,335.867443699422,27.058393,1598.028,590.92,357.686847300578,DK1,269
2032.371426,2018-08-05T10:00:00+00:00,1.265887,2018-08-05T12:00:00,183.684647,1963.761849,-591.4,653.031503285214,133.78675,-1230.073,812.27,1802.07172571479,DK1,269
2630.553242,2018-04-07T08:00:00+00:00,274.466435,2018-04-07T10:00:00,241.087747,2537.520801,60.3,733.166696477877,341.309225,-1860.971,1384.15,1463.51057352212,DK1,268
2242.514424,2018-11-03T10:00:00+00:00,0.427871,2018-11-03T11:00:00,547.476239,2177.471233,-302,299.907597785397,859.516236,1163.585,-1207.14,614.169151214603,DK1,267
2386.639194,2018-03-30T08:00:00+00:00,0.47662,2018-03-30T10:00:00,573.780019,2307.780532,-591.9,146.443753861495,1718.233471,-1532.389,1559.35,246.120950138505,DK1,267
2853.820594,2018-09-28T08:00:00+00:00,29.587667,2018-09-28T10:00:00,398.695175,2766.298432,-591.3,884.723585231126,304.547451,572.997,-925.81,1942.96758276887,DK1,267
2642.462493,2018-05-18T10:00:00+00:00,1.23778,2018-05-18T12:00:00,300.985733,2592.028644,-350.5,139.64886001706,428.124358,695.85,555.12,606.23354198294,DK1,267
2594.607201,2018-08-22T13:00:00+00:00,1.723067,2018-08-22T15:00:00,262.557313,2494.9439,-508.5,562.922261250037,324.05,1182.508,-1232.49,1736.55982674996,DK1,267
2714.80321,2018-09-13T10:00:00+00:00,0.346373,2018-09-13T12:00:00,496.655012,2632.770083,-284.7,261.687397260183,584.021434,1284.828,-797.15,902.461366739817,DK1,267
2198.216803,2018-06-23T11:00:00+00:00,13.160568,2018-06-23T13:00:00,223.649496,2073.822495,-591.7,654.438586017731,31.774285,-1549.377,1516.9352,1645.49603598227,DK1,267
2759.585675,2018-06-25T15:00:00+00:00,24.976484,2018-06-25T17:00:00,290.838773,2653.603143,-562.9,373.539167403073,32.902219,1786.958,69.9661,501.281415596927,DK1,267
1913.68492,2018-05-13T07:00:00+00:00,3.556056,2018-05-13T09:00:00,233.494317,1866.11479,-11.7,200.057001270239,38.460269,-534.813,1464.8,256.386332729761,DK1,267
2045.735694,2018-10-13T12:00:00+00:00,0.874934,2018-10-13T14:00:00,281.119441,1978.491229,-591.8,706.3708666118,220.236892,59.227,-342.5,1447.0812943882,DK1,266
2106.78964,2018-09-09T10:00:00+00:00,64.598031,2018-09-09T12:00:00,214.128186,2046.469969,-591.3,538.406511012925,121.681092,-803.539,1482.02,879.393050987075,DK1,266
2692.612067,2018-05-17T07:00:00+00:00,0.952145,2018-05-17T09:00:00,229.564645,2634.937172,-371.1,453.178320757406,612.822165,1049.39,-118.47,571.226936242594,DK1,266
2701.036879,2018-07-04T13:00:00+00:00,6.409296,2018-07-04T15:00:00,283.221331,2609.220226,-523.2,104.91908769299,397.343351,1706.457,254.73,211.56590930701,DK1,266
2490.006104,2018-09-28T13:00:00+00:00,140.591798,2018-09-28T15:00:00,267.535493,2423.150258,-591.3,825.143362714112,222.36135,-685.324,345.26,1840.33009828589,DK1,266
2515.018252,2018-04-18T14:00:00+00:00,80.398653,2018-04-18T16:00:00,323.968206,2481.138491,-544.3,229.468517597048,483.766552,-87.627,1200.3,643.441976402952,DK1,266
2147.302916,2018-06-23T12:00:00+00:00,13.278893,2018-06-23T14:00:00,222.439278,2019.697874,-591.7,631.093025576615,35.804494,-1615.03,1524.9987,1673.69741842339,DK1,266
2211.988447,2018-04-27T08:00:00+00:00,2.084541,2018-04-27T10:00:00,432.92857,2136.010113,-62.1,304.802404606635,549.632733,892.272,-1158.83,987.282739393365,DK1,266
1958.430136,2018-08-26T14:00:00+00:00,0.104702,2018-08-26T16:00:00,195.656222,1902.169287,-591.4,214.583753968707,87.09641,-483.924,1402.91,868.507950031293,DK1,265
2392.593175,2018-07-17T14:00:00+00:00,1.29283,2018-07-17T16:00:00,230.17822,2315.044882,-536.4,28.202763376171,363.0132,308.945,1458.38,275.273991623829,DK1,265
2750.502688,2018-05-18T08:00:00+00:00,1.489477,2018-05-18T10:00:00,323.77274,2700.379859,-67.3,184.880095071328,492.316927,1163.1,-250.69,639.422925928672,DK1,265
2959.219712,2018-03-17T12:00:00+00:00,343.044141,2018-03-17T13:00:00,193.892713,2872.917063,-591.4,641.469896076146,854.042081,-1579.006,936.3,2238.92102192385,DK1,265
2743.671411,2018-04-04T12:00:00+00:00,0.288213,2018-04-04T14:00:00,467.905428,2694.135988,-563.3,151.073588797578,1285.005126,-684.565,1481.72,340.832268202422,DK1,265
2952.922426,2018-10-22T10:00:00+00:00,218.540096,2018-10-22T12:00:00,339.122455,2875.331274,-568.5,761.73189221063,221.883827,-105.553,-82.43,2121.66725178937,DK1,265
2356.992259,2018-04-06T14:00:00+00:00,0.289576,2018-04-06T16:00:00,418.511898,2290.548027,-29,63.7779822193359,1114.726279,-1235.512,1485.05,275.438099780664,DK1,264
2512.072689,2018-08-20T14:00:00+00:00,0.335238,2018-08-20T16:00:00,357.531569,2421.073802,-590.4,642.242233778165,265.52814,776.887,-1071.38,1867.66374622184,DK1,264
2160.898495,2018-05-27T09:00:00+00:00,14.88576,2018-05-27T11:00:00,191.497484,2109.663286,-569.8,227.516434752094,0,-127.701,1493.54,681.845576247906,DK1,264
2053.043137,2018-10-07T11:00:00+00:00,19.511727,2018-10-07T13:00:00,383.317088,1984.909676,-162.3,162.996706367233,313.317594,1455.666,-696.07,332.115548632767,DK1,264
2650.980662,2018-04-09T12:00:00+00:00,0.074389,2018-04-09T14:00:00,387.059221,2609.850036,-471.2,216.361322537022,1119.321331,161.14,771.09,203.208787462978,DK1,264
2305.451823,2018-07-26T11:00:00+00:00,0.262842,2018-07-26T13:00:00,190.171642,2214.579768,-427,20.290002535323,354.4551,935.164,907.23,61.141278464677,DK1,264
2964.043118,2018-09-24T08:00:00+00:00,127.892838,2018-09-24T10:00:00,266.60542,2880.672553,-591.5,827.57583356215,166.872059,-890.619,943.59,1977.51880543785,DK1,264
2727.301327,2018-04-26T10:00:00+00:00,17.603949,2018-04-26T12:00:00,416.573464,2670.050555,-222.1,388.947455960444,284.021422,-1377.806,1400.23,1573.43498503956,DK1,264
2130.168461,2018-10-20T10:00:00+00:00,0.187433,2018-10-20T12:00:00,370.408936,2044.932273,-589.3,348.866525160847,661.00972,1544.009,-1164.37,696.544279839153,DK1,263
2352.790787,2018-07-13T15:00:00+00:00,1.267572,2018-07-13T17:00:00,234.505473,2292.015729,-422.4,328.392392513886,200.7213,414.352,257.47,1076.74962148611,DK1,263
2803.970979,2018-06-01T07:00:00+00:00,12.102235,2018-06-01T09:00:00,266.328789,2729.772084,-257.2,175.17866436967,31.105763,1673.669,464.29,187.59876263033,DK1,263
2277.350791,2018-04-01T09:00:00+00:00,1.296434,2018-04-01T11:00:00,507.195347,2177.527979,-8.6,324.270855104862,1345.085612,-1803.912,450.38,1199.93097689514,DK1,263
2706.188273,2018-05-16T15:00:00+00:00,85.094575,2018-05-16T17:00:00,193.018234,2618.035648,-591.8,551.120248333957,274.921662,814.24,1.89,1199.79812866604,DK1,263
2361.580573,2018-07-18T15:00:00+00:00,1.063523,2018-07-18T17:00:00,264.233204,2306.823091,-524.5,249.656254823944,359.0035,-41.872,979.68,812.379814176056,DK1,263
2542.007584,2018-09-06T13:00:00+00:00,0.06384,2018-09-06T15:00:00,253.578095,2462.063614,-91.7,316.870368335378,354.53965,1824.479,-1278.68,900.920470664622,DK1,262
2093.312738,2018-10-20T11:00:00+00:00,0.132014,2018-10-20T13:00:00,347.851157,2006.441538,-590,371.964417565525,621.608496,1558.734,-1283.57,804.724467434475,DK1,262
2966.823172,2018-10-22T11:00:00+00:00,227.758269,2018-10-22T13:00:00,354.335091,2908.215025,-589.7,776.347220089947,212.637395,-49.403,-43.67,2044.27666591005,DK1,262
2739.991709,2018-06-06T15:00:00+00:00,20.904555,2018-06-06T17:00:00,232.778985,2646.769428,-164,115.209298010494,19.585156,2304.121,-197.15,167.447269989506,DK1,262
2046.340934,2018-08-05T09:00:00+00:00,1.268849,2018-08-05T11:00:00,185.711138,1980.623322,-591.4,686.671169614412,147.42357,-1257.247,887.24,1725.94225638559,DK1,262
1989.647057,2018-04-27T14:00:00+00:00,2.140886,2018-04-27T16:00:00,374.745497,1932.250467,-484.4,103.969128239289,241.442619,821.844,-57.73,728.775812760711,DK1,261
2608.166176,2018-10-18T12:00:00+00:00,1.078181,2018-10-18T14:00:00,425.971264,2516.763863,-529.8,362.019879492219,727.629481,1657.963,-1248.7,952.082551507781,DK1,261
2310.455235,2018-09-08T12:00:00+00:00,226.114439,2018-09-08T14:00:00,223.650213,2250.795956,-591.4,692.376005866802,130.70602,-848.853,789.93,1653.0461961332,DK1,261
2192.560971,2018-11-03T11:00:00+00:00,0.472926,2018-11-03T12:00:00,527.383931,2120.658073,-418.5,306.705879832615,770.202498,1163.418,-1325.77,908.120662167385,DK1,261
2750.422658,2018-04-16T11:00:00+00:00,1.142789,2018-04-16T13:00:00,474.134791,2678.661751,-403.5,37.3979713479243,1292.951026,1154.154,-174.77,109.054869652076,DK1,261
2129.50787,2018-06-23T13:00:00+00:00,12.804695,2018-06-23T15:00:00,214.862313,2009.607371,-591.8,615.831149299384,30.821608,-1572.839,1529.0543,1643.57749970062,DK1,260
2097.694622,2018-04-21T07:00:00+00:00,0.120668,2018-04-21T09:00:00,264.319896,2047.363568,-526.2,371.036236025733,354.4468,-681.747,1386.14,669.698689974267,DK1,260
2798.683072,2018-04-04T11:00:00+00:00,0.314863,2018-04-04T13:00:00,481.388084,2750.452345,-591.5,214.45632575196,1296.825396,-787.881,1497.16,428.23426624804,DK1,260
2737.474336,2018-05-29T13:00:00+00:00,1.284335,2018-05-29T15:00:00,218.386091,2670.746486,-357.7,269.692355274809,26.619943,1136.02,684.96,499.495946725192,DK1,260
2559.191077,2018-07-12T14:00:00+00:00,1.229568,2018-07-12T16:00:00,247.62439,2468.388221,-476.4,54.4014180928282,376.217695,1228.881,568.93,299.536773907172,DK1,260
2394.089837,2018-07-16T15:00:00+00:00,0.770339,2018-07-16T17:00:00,261.085134,2308.614837,-374.9,55.0699255326065,362.761,1876.048,-386.38,340.405777467394,DK1,260
2050.446085,2018-10-07T12:00:00+00:00,43.141756,2018-10-07T14:00:00,380.382339,1978.703461,-156.4,128.059830812856,283.299809,1642.411,-804.15,316.843106187144,DK1,260
1947.428827,2018-07-21T07:00:00+00:00,0.285349,2018-07-21T09:00:00,243.229684,1907.442741,-247.9,39.2547491645018,361.4168,524.141,464.43,303.856393835498,DK1,259
2760.388463,2018-09-06T08:00:00+00:00,0.159751,2018-09-06T10:00:00,324.863423,2700.193763,-298.4,247.536684751285,347.50473,1306.205,103.71,469.968425248714,DK1,259
2549.664135,2018-07-30T11:00:00+00:00,0.251995,2018-07-30T13:00:00,269.766592,2480.860411,-517.9,80.8672715771079,355.2583,1142.525,753.49,206.656971422892,DK1,259
2535.17815,2018-06-22T14:00:00+00:00,48.006895,2018-06-22T16:00:00,234.210489,2420.877645,-591.5,875.841058724623,42.91828,-1283.996,548.0729,2450.63162227538,DK1,259
2752.517413,2018-07-12T07:00:00+00:00,13.922637,2018-07-12T09:00:00,331.858485,2664.153915,-204.8,45.0086315571697,434.533234,2017.248,-172.36,42.0288624428303,DK1,259
2717.349113,2018-04-25T13:00:00+00:00,99.31029,2018-04-25T15:00:00,342.640182,2639.789136,-276.7,531.181104623942,343.78735,-1508.509,1301.3,1724.64947637606,DK1,259
2685.552902,2018-06-12T13:00:00+00:00,13.483155,2018-06-12T15:00:00,285.811191,2605.229925,-591.6,276.273230790279,25.971396,1558.951,535.86,335.286084209721,DK1,259
3146.973008,2018-02-26T10:00:00+00:00,4.887806,2018-02-26T11:00:00,667.465316,3084.052058,-591.5,638.104173629107,1590.939271,-1357.657,762.06,1178.56124737089,DK1,259
2358.889392,2018-07-20T07:00:00+00:00,0.279413,2018-07-20T09:00:00,332.692561,2296.032077,-251.8,145.403747511198,362.4313,1009.47,-373.59,876.281983488802,DK1,258
2707.820283,2018-05-30T15:00:00+00:00,12.385106,2018-05-30T17:00:00,220.745483,2633.045519,93.5,321.890411563706,34.982137,1764.521,-860.52,874.701251436294,DK1,258
2123.422669,2018-09-23T09:00:00+00:00,1.933592,2018-09-23T11:00:00,302.092744,2011.955814,-591.2,732.753763459457,164.683881,1098.382,-1369.49,1528.20028054054,DK1,258
2145.016382,2018-09-15T08:00:00+00:00,6.571767,2018-09-15T10:00:00,277.062721,2108.599971,-532.7,354.421091494188,728.001811,-216.521,531.22,745.531758505812,DK1,258
2660.621655,2018-05-24T15:00:00+00:00,0.897433,2018-05-24T17:00:00,228.818951,2590.592576,-589.9,344.198616214202,229.196992,79.3200000000001,1424.95,686.037095785798,DK1,258
2023.892374,2018-09-15T12:00:00+00:00,0.531185,2018-09-15T14:00:00,232.66081,1963.465999,348.8,357.121279069027,309.525626,-895.38,462.05,951.114658930973,DK1,258
2492.505775,2018-06-01T15:00:00+00:00,13.174252,2018-06-01T17:00:00,231.807328,2407.938896,-531.4,107.846716062764,28.431562,1474.327,821.64,102.853168937236,DK1,257
3157.368054,2018-03-17T09:00:00+00:00,384.76288,2018-03-17T10:00:00,197.453641,3070.980255,-591.5,528.13843424471,848.433597,-1594.51,1046.58,2465.77238175529,DK1,257
2311.327287,2018-07-26T10:00:00+00:00,0.259224,2018-07-26T12:00:00,200.55208,2216.512038,-513.4,22.4167638779135,354.4536,1207.339,721.81,61.1558431220865,DK1,257
2476.971522,2018-08-21T14:00:00+00:00,1.674837,2018-08-21T16:00:00,333.758793,2400.982422,-373.4,37.7289836972787,314.60795,1984.546,-204.34,127.069595302721,DK1,257
2575.330052,2018-08-17T10:00:00+00:00,0.133418,2018-08-17T12:00:00,329.619146,2495.206007,-588.7,169.804598245914,304.69167,1908.371,-471.28,665.823437754086,DK1,257
2410.030763,2018-07-19T07:00:00+00:00,0.646922,2018-07-19T09:00:00,361.71671,2330.927855,-174.8,230.972218011432,355.2451,1194.847,-410.8,596.849934988568,DK1,256
2237.811684,2018-09-08T11:00:00+00:00,134.751491,2018-09-08T13:00:00,220.137255,2171.307795,-591.3,729.092539919091,99.727373,-848.74,873.56,1499.33451608091,DK1,256
2350.626637,2018-08-10T14:00:00+00:00,16.758849,2018-08-10T16:00:00,222.836545,2275.038503,-580.7,808.333660791025,103.01049,-1071.91,311.88,2301.17594120898,DK1,256
2173.293502,2018-05-11T15:00:00+00:00,2.697062,2018-05-11T17:00:00,308.013635,2107.510451,-19.9,11.6038595388831,423.353124,1656.586,-581.72,120.356883461117,DK1,255
1945.301868,2018-04-22T14:00:00+00:00,0.990124,2018-04-22T16:00:00,253.064781,1894.22212,-278.2,131.800027905333,292.654248,-536.928,1529.57,298.340811094667,DK1,255
3082.063442,2018-02-26T11:00:00+00:00,2.70985,2018-02-26T12:00:00,623.660899,3029.909042,-591.5,643.558318576568,1364.490743,-1130.232,821.9,1095.18548142343,DK1,255
2023.922766,2018-05-20T15:00:00+00:00,3.501663,2018-05-20T17:00:00,220.613606,1977.804624,-82.9,64.1272495803669,400.230414,-540.84,1497.4,210.291496419633,DK1,255
2244.326801,2018-06-23T07:00:00+00:00,13.701937,2018-06-23T09:00:00,247.101056,2108.172816,-591.7,717.41211351868,32.324815,-1918.149,1537.8771,1964.46071648132,DK1,255
2836.336314,2018-06-21T08:00:00+00:00,8.546673,2018-06-21T10:00:00,342.757114,2758.401101,-590.5,824.13293110975,33.248525,-407.945,562.8532,1816.78974389025,DK1,255
2106.867539,2018-10-07T08:00:00+00:00,1.446646,2018-10-07T10:00:00,353.033216,2032.091039,-150.5,188.355216880571,678.177028,1745.651,-1178.69,215.840878119429,DK1,255
2314.331267,2018-07-27T15:00:00+00:00,0.35724,2018-07-27T17:00:00,191.939401,2235.469328,-307,281.634458621833,362.7326,1338.12,-657.32,850.224607378167,DK1,254
2315.288117,2018-06-09T09:00:00+00:00,13.317967,2018-06-09T11:00:00,226.842625,2223.610555,-565.1,33.9388999064862,36.173892,822.182,1477.33,29.9207000935138,DK1,254
2740.394289,2018-10-01T12:00:00+00:00,31.580378,2018-10-01T14:00:00,376.546347,2658.169324,-527.5,611.001154574745,493.208776,898.446,-731.38,1366.07181142525,DK1,254
2407.090145,2018-07-24T15:00:00+00:00,0.061966,2018-07-24T17:00:00,229.552364,2318.091203,-473,43.2490851672313,359.9299,2045.068,-218.49,166.780795832769,DK1,254
2607.928278,2018-08-02T08:00:00+00:00,0.276763,2018-08-02T10:00:00,245.387431,2535.435385,-591.3,18.0469181284884,353.3707,1019.179,1260.72,48.5240288715116,DK1,254
2062.211009,2018-06-17T08:00:00+00:00,5.280143,2018-06-17T10:00:00,237.852078,2001.535156,-590.9,335.108257644363,307.836345,-946.28,1476.09,988.504528355637,DK1,254
2428.802092,2018-07-27T07:00:00+00:00,0.43357,2018-07-27T09:00:00,349.086258,2350.557115,-135.4,193.431896348856,375.9134,1972.496,-762.72,181.994537651144,DK1,254
2536.194523,2018-05-08T15:00:00+00:00,2.31122,2018-05-08T17:00:00,238.945885,2484.811725,-591.7,489.916281463742,210.653033,689.983,-60.09,1304.48632353626,DK1,254
2264.278624,2018-07-26T12:00:00+00:00,0.263905,2018-07-26T14:00:00,191.63927,2173.480572,-352,24.1454818965077,354.0692,932.489,796.33,63.6056721034923,DK1,254
2538.310794,2018-07-30T10:00:00+00:00,0.254882,2018-07-30T12:00:00,278.653614,2470.632345,-534.1,109.946329084741,355.5571,1281.23,638.38,154.643550915259,DK1,254
2042.98833,2018-05-12T08:00:00+00:00,1.252079,2018-05-12T10:00:00,239.563208,1994.914071,-52.3,72.7340550927765,133.456838,1099.601,242.65,54.2832289072235,DK1,253
3032.495075,2018-10-24T11:00:00+00:00,268.022581,2018-10-24T13:00:00,405.499015,2971.91935,-591.1,471.45976592365,388.806835,415.324,713.04,976.46565907635,DK1,253
2429.957455,2018-05-25T15:00:00+00:00,0.926898,2018-05-25T17:00:00,205.329292,2369.554055,-5.1,178.659935648765,215.668557,1226.167,-293.12,649.352670351235,DK1,253
2672.541753,2018-05-23T15:00:00+00:00,1.753287,2018-05-23T17:00:00,239.410762,2610.630657,-345.9,77.598832067546,398.603992,1180.794,676.36,192.674166932454,DK1,253
2129.577966,2018-05-27T08:00:00+00:00,15.055165,2018-05-27T10:00:00,196.686615,2080.868556,-588.7,190.847926666772,0,92.165,1444.36,541.218424333228,DK1,253
2734.118185,2018-04-09T10:00:00+00:00,0.100564,2018-04-09T12:00:00,410.868224,2683.018834,-571.7,125.889313906452,1137.985589,823.669,381.17,173.236058093548,DK1,253
2654.673439,2018-04-24T13:00:00+00:00,2.862236,2018-04-24T15:00:00,286.961507,2553.400292,-12,940.966591283679,304.048715,-1774.421,-102.43,2758.54762571632,DK1,253
2538.850686,2018-05-07T15:00:00+00:00,0.832515,2018-05-07T17:00:00,336.37503,2451.716649,-572.5,140.020223405617,382.465605,1844.957,-185.17,339.702827594383,DK1,253
2062.363621,2018-05-05T15:00:00+00:00,19.315576,2018-05-05T17:00:00,259.273772,2011.344182,-464.1,78.7919585397609,142.502908,159.489,1465.45,168.955982460239,DK1,252
2237.406337,2018-07-20T15:00:00+00:00,0.262982,2018-07-20T17:00:00,221.063173,2172.436528,-45.3,107.845708814436,362.1499,1170.833,-467.01,635.824555185564,DK1,252
2582.066518,2018-05-17T15:00:00+00:00,2.594143,2018-05-17T17:00:00,198.719996,2526.305218,-368.3,662.961774231022,449.909573,172.76,197.99,1016.02517476898,DK1,252
2694.673116,2018-10-12T11:00:00+00:00,134.538404,2018-10-12T13:00:00,345.226667,2635.320578,0.4,591.017637929061,508.613179,152.783,100.85,744.782832070938,DK1,251
2629.810879,2018-03-04T11:00:00+00:00,129.571552,2018-03-04T12:00:00,258.327715,2538.956689,-591.5,788.346543837746,1167.283834,-1790.235,794.94,1751.64778616225,DK1,251
2232.254645,2018-06-24T15:00:00+00:00,2.122957,2018-06-24T17:00:00,230.107543,2164.548272,-591.7,351.51518245192,34.372675,-10.721,1530.3569,437.32354454808,DK1,251
2736.87722,2018-04-16T10:00:00+00:00,0.869041,2018-04-16T12:00:00,542.0053,2663.650082,-425.9,40.9307332104592,1299.588248,1153.131,-203.75,79.8719387895408,DK1,251
2040.263727,2018-09-23T12:00:00+00:00,0.822235,2018-09-23T14:00:00,287.458888,1960.361246,-591.2,721.256027471785,236.312705,364.189,-849.96,1621.20730652822,DK1,251
2576.459839,2018-09-05T13:00:00+00:00,0.06572,2018-09-05T15:00:00,324.17943,2501.759745,-553.6,0.402798307006292,355.41318,1605.544,565.97,27.5502306929937,DK1,251
2067.453538,2018-05-06T15:00:00+00:00,3.039142,2018-05-06T17:00:00,219.737047,2016.543872,-511.4,114.593691033101,172.350065,207.054,1495.11,120.008734966899,DK1,250
2202.167594,2018-06-02T15:00:00+00:00,12.766794,2018-06-02T17:00:00,212.842308,2138.159437,-407.9,2.7462055443428,33.510311,536.104,1423.53,151.334769455657,DK1,250
2484.729769,2018-08-02T15:00:00+00:00,0.309977,2018-08-02T17:00:00,205.90096,2413.817884,-451.5,11.0079268298031,353.7541,1683.167,293.01,139.389582170197,DK1,250
2061.747433,2018-06-24T08:00:00+00:00,3.15756,2018-06-24T10:00:00,287.510408,2005.101037,-591,331.51742442915,0,-238.827,1523.9705,498.576300570851,DK1,250
2823.545036,2018-05-28T08:00:00+00:00,0.863558,2018-05-28T10:00:00,278.452034,2736.9764,-370.1,210.827912868427,378.398054,1255.587,493.39,326.990035131573,DK1,250
1864.47493,2018-07-29T07:00:00+00:00,0.297454,2018-07-29T09:00:00,213.786032,1810.518284,-213.5,129.235025310158,352.6159,-594.562,1517.42,210.480172689842,DK1,249
2151.445576,2018-06-09T14:00:00+00:00,13.160873,2018-06-09T16:00:00,222.539294,2078.122334,-540.8,51.4071191166243,37.060875,577.563,1473.05,81.6252878833757,DK1,249
2521.824034,2018-04-09T13:00:00+00:00,0.075947,2018-04-09T15:00:00,401.79301,2479.321198,-213.8,211.1914696756,1130.994234,-129.646,638.93,233.3613203244,DK1,249
2036.723235,2018-08-25T10:00:00+00:00,0.331399,2018-08-25T12:00:00,236.999051,1988.526451,-2.9,165.667141345024,323.10235,748.545,121.04,195.269492654976,DK1,249
2101.392781,2018-05-27T13:00:00+00:00,13.507924,2018-05-27T15:00:00,186.30635,2042.769172,-575,507.227866787837,0,-1047.97,1370.14,1411.68856421216,DK1,249
2527.171296,2018-05-14T15:00:00+00:00,2.059424,2018-05-14T17:00:00,242.247373,2469.1173,-474.6,234.188480855029,188.635163,463.785,1283.4,341.515279144972,DK1,248
2082.634311,2018-08-25T09:00:00+00:00,0.324791,2018-08-25T11:00:00,262.55976,2017.795841,288.2,95.8975140176158,319.73741,1224.592,-573.82,217.467626982384,DK1,248
2850.493738,2018-10-22T09:00:00+00:00,30.966011,2018-10-22T11:00:00,373.384673,2776.156455,-589.5,790.719774589979,231.907787,387.593,-662.3,2071.68870341002,DK1,247
2496.503944,2018-07-18T08:00:00+00:00,0.062739,2018-07-18T10:00:00,280.301438,2441.230161,-529.5,193.863699683064,357.1636,117.701,1430.47,399.504406316936,DK1,247
2700.688122,2018-08-15T10:00:00+00:00,0.472997,2018-08-15T12:00:00,381.355996,2622.970684,-591.4,100.26028008331,144.49001,493.475,1428.996,496.51083591669,DK1,247
2330.046495,2018-09-22T09:00:00+00:00,83.085095,2018-09-22T11:00:00,215.951908,2236.299619,-591.2,842.209022325603,117.59302,-1294.436,664.21,2128.7187446744,DK1,247
2708.722661,2018-09-13T11:00:00+00:00,0.342968,2018-09-13T13:00:00,474.763223,2634.914797,-265.9,336.073049963241,545.444288,1229.58,-890.33,1032.09210003676,DK1,247
2919.139601,2018-03-26T11:00:00+00:00,0.301813,2018-03-26T13:00:00,650.46374,2828.80688,-511,88.3826115237653,1785.315071,1506.691,-1239.18,391.467178476235,DK1,247
2149.113213,2018-05-10T12:00:00+00:00,92.582678,2018-05-10T14:00:00,205.64787,2107.454636,103.2,509.326151915567,28.746892,364.278,66.06,624.854299084433,DK1,247
2769.941148,2018-08-06T11:00:00+00:00,1.277219,2018-08-06T13:00:00,284.312091,2702.616523,-589.8,224.512135132708,323.56606,1424.78,39.4937,816.076961867292,DK1,247
2805.549046,2018-06-21T15:00:00+00:00,84.044308,2018-06-21T17:00:00,224.501087,2702.806544,-590.6,873.964110514639,33.641988,-1604.481,1231.5298,2389.99306048536,DK1,247
1599.736918,2018-07-02T11:00:00+00:00,2.4519,2018-07-02T13:00:00,93.198813,1577.901978,590.3,59.4956980011387,100.43513,322.679,0,187.628276998861,DK2,246
2546.959077,2018-08-03T07:00:00+00:00,1.270231,2018-08-03T09:00:00,311.321488,2483.741716,-591.4,10.2121663585923,540.49919,1571.153,345.72,113.453032641408,DK1,246
2774.306589,2018-09-10T08:00:00+00:00,0.817796,2018-09-10T10:00:00,699.956384,2699.410632,-397,393.865224077639,524.31617,1277.958,-1006.6485,1035.85931092236,DK1,246
2545.874336,2018-05-09T15:00:00+00:00,13.873225,2018-05-09T17:00:00,220.703838,2469.111755,-591.9,605.905165326539,56.094525,1081.058,-890,1818.01280767346,DK1,246
2044.990801,2018-05-21T14:00:00+00:00,1.088739,2018-05-21T16:00:00,238.364331,2000.393757,-310.6,223.93873955566,407.458148,-779.669,1466.98,552.51858244434,DK1,246
2017.427074,2018-07-14T10:00:00+00:00,1.292905,2018-07-14T12:00:00,234.730497,1969.367538,-81,210.711150727961,261.911764,-1100.517,1425.35,820.240662272039,DK1,246
2653.529429,2018-09-13T12:00:00+00:00,0.290093,2018-09-13T14:00:00,470.932784,2577.949553,-204.7,348.104205688395,691.354723,1127.468,-1094.35,1068.7197163116,DK1,246
2517.579327,2018-07-30T12:00:00+00:00,0.25279,2018-07-30T14:00:00,261.590312,2448.704387,-512.9,59.1462278791845,355.3142,620.552,1285.15,202.726787120815,DK1,246
2708.180361,2018-08-06T12:00:00+00:00,1.280165,2018-08-06T14:00:00,295.82613,2646.000085,-567.9,195.380818898107,323.25725,1314.753,-78.9578,979.820962101893,DK1,246
2234.031044,2018-09-22T13:00:00+00:00,163.737283,2018-09-22T15:00:00,204.28178,2148.572527,-591.1,443.699484303938,73.90053,-1349.372,1226.19,1981.43144969606,DK1,245
2375.781164,2018-08-24T14:00:00+00:00,55.476717,2018-08-24T16:00:00,248.07222,2312.293782,-591.3,462.522111124281,118.570524,-635.44,1243.28,1285.07630887572,DK1,245
1553.828545,2018-06-06T11:00:00+00:00,0,2018-06-06T13:00:00,89.724732,1533.744077,153.3,86.9998934893659,213.849031,678.637,0,86.317888510634,DK2,245
1652.482435,2018-05-09T11:00:00+00:00,0,2018-05-09T13:00:00,89.079794,1623.195169,591.9,110.485667430028,336.072391,295.0445,-274.05,258.950082569972,DK2,245
