Share_ren,LCOE,Production_MWh,Demand_MWh,Curtailment_MWh,CAPEX_t_bilEUR,OM_t_bilEUR,Extension
0.0,58.92044081126693,2.626657e6,2.626657e6,1.0,2.804999999999999,2.5542558492000023,0
0.6,345.39391375173466,3.201824052535506e6,2.626657e6,1.2189730339878813,21.8298345941407,11.14893898395769,0
0.8,755.5592651997316,5.630167890778118e6,2.626657e6,2.1434728214525602,48.19135508960671,23.18990576201278,0
0.95,4451.432366868135,1.6336242120987214e7,2.626657e6,6.219404406813381,283.7048326094722,184.31708171709093,0
