Share_ren,LCOE,Production_MWh,Demand_MWh,Curtailment_MWh,CAPEX_t_bilEUR,OM_t_bilEUR,Extension
0.0,63.67073338163252,2.8893226999999937e6,2.626657e6,1.0999999999999976,3.08549999999997,2.8096814341199905,0
0.6,414.87743563959935,3.5220064577890555e6,2.626657e6,1.3408703373866688,24.01281805355479,12.263832882353729,0
0.8,914.0900023645279,6.121091093194957e6,2.626657e6,2.330373205635512,53.09518155737025,25.720034648515984,0
0.95,5491.837683147044,1.7971933347588092e7,2.626657e6,6.842131784845944,318.2028158704194,208.11134988878598,0
