Share_ren,LCOE,Production_MWh,Demand_MWh,Curtailment_MWh,CAPEX_t_bilEUR,OM_t_bilEUR,Extension
0.0,41.28044081126694,2.626657e6,2.626657e6,1.0,2.805,2.5542558492000027,0
0.6,338.3379137517347,3.201824052535506e6,2.626657e6,1.2189730339878813,21.8298345941407,11.148938983957688,0
0.8,752.0312651997317,5.63016789077812e6,2.626657e6,2.143472821452561,48.191355089606716,23.18990576201279,0
0.95,4450.550366868158,1.633624212098728e7,2.626657e6,6.219404406813405,283.70483260947356,184.31708171709187,0
