Share_ren,LCOE,Production_MWh,Demand_MWh,Curtailment_MWh,CAPEX_t_bilEUR,OM_t_bilEUR,Extension
0.0,42.62255705712636,2.3639913000000035e6,2.626657e6,0.9000000000000014,2.52450000000001,2.298830264280003,0
0.6,277.72787013890525,2.881641647281957e6,2.626657e6,1.0970757305890937,19.64685113472664,10.034045085562042,0
0.8,610.9824048117822,5.067151101700305e6,2.626657e6,1.929125539307304,43.37221958064601,20.870915185810144,0
0.95,3518.689519605988,1.469955411842077e7,2.626657e6,5.596297544148616,249.20684934852608,160.52281354537928,0
